id,Zip,Price,Price of square meter,Building Cond. values,Number of facades,Number of rooms,Living area,Furnished,Kitchen values,Surface of the land,Primary energy consumption,Energy_classes,Terrace,Terrace surface,Garden,Garden surface,Open fire,Swimming pool
10575053,1180,265000,4416.67,3.0,2.0,1.0,60.0,0.0,1.0,,199.0,6,1,4.0,0,0.0,0.0,0.0
10574976,2100,274000,3512.82,3.0,2.0,2.0,78.0,0.0,1.0,,183.0,6,1,4.0,1,34.0,0.0,0.0
10574974,2140,274000,3512.82,3.0,2.0,2.0,78.0,0.0,1.0,,183.0,6,1,4.0,1,34.0,0.0,0.0
10575091,1082,340000,2677.17,4.0,2.0,3.0,127.0,0.0,1.0,,209.0,5,1,3.0,0,0.0,0.0,0.0
10572763,8300,594000,7615.38,4.0,2.0,3.0,78.0,1.0,1.0,,113.0,6,1,6.0,0,0.0,0.0,0.0
10592399,8790,225000,2227.72,3.0,2.0,2.0,101.0,0.0,,,96.0,7,1,,0,0.0,0.0,0.0
10590371,1200,330000,3333.33,2.0,2.0,2.0,99.0,0.0,2.0,,165.0,6,1,6.0,0,0.0,0.0,0.0
10594474,3000,145000,5178.57,3.0,4.0,,28.0,0.0,1.0,,315.0,4,1,4.0,0,0.0,0.0,0.0
10594530,1785,239000,3414.29,3.0,2.0,2.0,70.0,0.0,1.0,,141.0,6,1,13.0,0,0.0,0.0,0.0
10566161,7333,183000,2506.85,4.0,,1.0,73.0,0.0,0.0,,104.0,6,1,4.0,0,0.0,0.0,0.0
10352089,9700,198000,3535.71,4.0,,1.0,56.0,0.0,1.0,,9035.0,1,1,,0,0.0,0.0,0.0
10550931,7333,215000,2415.73,4.0,,2.0,89.0,0.0,0.0,,57.0,7,1,4.0,0,0.0,0.0,0.0
10566160,7333,220000,2471.91,4.0,,2.0,89.0,0.0,0.0,,70.0,7,1,4.0,0,0.0,0.0,0.0
10209483,7333,240000,2474.23,4.0,,2.0,97.0,0.0,0.0,,91.0,7,1,30.0,0,0.0,0.0,0.0
10566159,7333,244000,2121.74,4.0,,2.0,115.0,0.0,0.0,,60.0,7,1,7.0,0,0.0,0.0,0.0
10467819,1000,275000,5851.06,4.0,2.0,,47.0,0.0,3.0,,46.0,7,1,6.0,0,0.0,0.0,0.0
10558626,1000,279000,3770.27,4.0,4.0,1.0,74.0,0.0,1.0,,40.0,7,1,8.0,0,0.0,0.0,0.0
10579090,1150,285000,4071.43,4.0,1.0,1.0,70.0,0.0,1.0,,119.0,6,0,0.0,0,0.0,0.0,0.0
10445346,1300,299000,3646.34,4.0,2.0,1.0,82.0,0.0,3.0,,62.0,7,1,19.0,0,0.0,0.0,0.0
10442278,1300,299000,3646.34,4.0,2.0,1.0,82.0,0.0,3.0,,93.0,7,1,18.0,0,0.0,0.0,0.0
10558634,1000,321000,3489.13,4.0,4.0,2.0,92.0,0.0,3.0,,33.0,7,0,0.0,0,0.0,0.0,0.0
10558643,1000,326000,4024.69,4.0,3.0,2.0,81.0,0.0,1.0,,45.0,7,1,6.0,0,0.0,0.0,0.0
10201117,5100,336000,3463.92,4.0,,3.0,97.0,0.0,0.0,,92.0,7,1,11.0,0,0.0,0.0,0.0
10384516,4367,349000,2281.05,4.0,3.0,3.0,153.0,0.0,3.0,,93.0,7,1,11.0,1,500.0,0.0,0.0
10428210,1300,355000,3622.45,4.0,,2.0,98.0,0.0,0.0,,97.0,7,1,15.0,0,0.0,0.0,0.0
10558627,1000,360000,3636.36,4.0,4.0,2.0,99.0,0.0,1.0,,44.0,7,1,10.0,0,0.0,0.0,0.0
10558628,1000,361000,3923.91,4.0,4.0,2.0,92.0,0.0,3.0,,44.0,7,1,8.0,0,0.0,0.0,0.0
10516377,1000,365000,5140.85,4.0,2.0,1.0,71.0,0.0,3.0,,46.0,7,0,0.0,0,0.0,0.0,0.0
10428209,1300,365000,3613.86,4.0,,2.0,101.0,0.0,0.0,,109.0,6,1,12.0,0,0.0,0.0,0.0
10467826,1000,370000,5441.18,4.0,,1.0,68.0,0.0,3.0,,45.0,7,1,8.0,0,0.0,0.0,0.0
10428208,1140,380000,3958.33,4.0,,2.0,96.0,0.0,0.0,,41.0,7,1,25.0,0,0.0,0.0,0.0
10428206,1140,395000,3590.91,4.0,,2.0,110.0,0.0,0.0,,34.0,7,1,18.0,0,0.0,0.0,0.0
10233049,1050,415000,6384.62,4.0,2.0,1.0,65.0,0.0,3.0,,101.0,6,1,6.0,0,0.0,0.0,0.0
10428214,1300,415000,3577.59,4.0,,2.0,116.0,0.0,0.0,,112.0,6,1,17.0,0,0.0,0.0,0.0
10560964,1130,450000,3040.54,4.0,3.0,3.0,148.0,0.0,3.0,,82.0,7,1,33.0,0,0.0,0.0,0.0
10579282,8300,460000,6388.89,2.0,2.0,2.0,72.0,0.0,3.0,,159.0,6,1,3.0,0,0.0,0.0,0.0
10514363,1180,470000,4086.96,4.0,2.0,3.0,115.0,0.0,1.0,,145.0,6,1,7.0,0,0.0,0.0,0.0
10558630,1000,484000,3841.27,4.0,4.0,3.0,126.0,0.0,3.0,,44.0,7,1,13.0,0,0.0,0.0,0.0
10428203,1180,485000,4490.74,4.0,,2.0,108.0,0.0,3.0,,86.0,7,1,17.0,0,0.0,0.0,0.0
10457573,1090,489000,3134.62,4.0,3.0,3.0,156.0,0.0,3.0,,3668.0,1,1,6.0,0,0.0,0.0,0.0
9910182,1000,515000,3901.52,4.0,,3.0,132.0,0.0,3.0,,20.0,7,1,15.0,0,0.0,0.0,0.0
9908113,1000,525000,3977.27,4.0,,3.0,132.0,0.0,3.0,,20.0,7,1,15.0,0,0.0,0.0,0.0
9910183,1000,540000,4090.91,4.0,,3.0,132.0,0.0,3.0,,20.0,7,1,15.0,0,0.0,0.0,0.0
10547099,1030,540000,3802.82,4.0,2.0,2.0,142.0,0.0,3.0,,165.0,6,0,0.0,0,0.0,0.0,0.0
10456504,1200,540000,4500.0,4.0,2.0,3.0,120.0,0.0,3.0,,55.0,7,1,9.0,0,0.0,0.0,0.0
10456502,1200,545000,4541.67,4.0,2.0,2.0,120.0,0.0,3.0,,55.0,7,1,12.0,0,0.0,0.0,0.0
10560966,1140,595000,4250.0,4.0,2.0,3.0,140.0,0.0,3.0,,41.0,7,1,13.0,0,0.0,0.0,0.0
10467828,1000,600000,5128.21,4.0,2.0,3.0,117.0,0.0,3.0,,45.0,7,1,7.0,0,0.0,0.0,0.0
10194191,1050,636000,6424.24,4.0,2.0,2.0,99.0,0.0,3.0,,83.0,7,1,7.0,0,0.0,0.0,0.0
10579280,8300,675000,6750.0,2.0,2.0,2.0,100.0,0.0,3.0,,440.0,3,1,15.0,0,0.0,0.0,0.0
10227791,1340,695000,4371.07,4.0,,3.0,159.0,0.0,0.0,,85.0,7,1,54.0,0,0.0,0.0,0.0
10457770,1200,805000,4707.6,4.0,3.0,3.0,171.0,0.0,3.0,,55.0,7,1,16.0,0,0.0,0.0,0.0
10233050,1050,880000,7394.96,4.0,3.0,3.0,119.0,0.0,3.0,,125.0,6,1,28.0,0,0.0,0.0,0.0
10514865,1000,990000,4562.21,4.0,4.0,2.0,217.0,0.0,3.0,,1.0,7,1,36.0,0,0.0,0.0,0.0
10457771,1050,1195000,7810.46,4.0,2.0,3.0,153.0,0.0,3.0,,55.0,7,1,9.0,0,0.0,0.0,0.0
10457774,1180,1340000,7486.03,4.0,4.0,3.0,179.0,0.0,3.0,,88.0,7,1,36.0,0,0.0,0.0,0.0
10477061,1050,1750000,7675.44,4.0,4.0,3.0,228.0,0.0,3.0,,95.0,7,1,67.0,0,0.0,0.0,0.0
10584538,1083,239000,2438.78,3.0,2.0,2.0,98.0,0.0,2.0,,156.0,6,1,7.0,0,0.0,0.0,0.0
10583579,1180,260000,4727.27,3.0,2.0,1.0,55.0,0.0,2.0,,720.0,1,1,25.0,0,0.0,0.0,0.0
10583669,1040,375000,4166.67,3.0,2.0,2.0,90.0,0.0,1.0,,332.0,4,1,,0,0.0,0.0,0.0
10258246,3000,472500,4108.7,3.0,,3.0,115.0,0.0,1.0,,194.0,6,1,,0,0.0,0.0,0.0
10571119,4590,189000,1800.0,3.0,,2.0,105.0,0.0,2.0,,230.0,5,1,15.0,1,70.0,0.0,0.0
10570928,9000,254000,4792.45,3.0,2.0,1.0,53.0,0.0,2.0,,164.0,6,1,4.0,0,0.0,0.0,0.0
10570763,1000,790000,4157.89,4.0,2.0,3.0,190.0,0.0,3.0,,247.0,5,1,27.0,0,0.0,0.0,0.0
10590038,8000,435000,3346.15,4.0,3.0,3.0,130.0,0.0,3.0,,134.0,6,0,0.0,0,0.0,0.0,0.0
10593437,9520,229000,3094.59,3.0,3.0,2.0,74.0,0.0,3.0,,127.0,6,1,,0,0.0,0.0,0.0
10594247,3010,299000,4271.43,,2.0,2.0,70.0,0.0,1.0,,207.0,5,1,2.0,0,0.0,0.0,0.0
10536638,8300,565000,7847.22,4.0,,2.0,72.0,0.0,3.0,,207.0,5,1,16.0,0,0.0,0.0,0.0
10578164,1200,279000,3100.0,1.0,2.0,2.0,90.0,0.0,2.0,,259.0,5,0,0.0,0,0.0,0.0,0.0
10578060,1180,420000,3783.78,4.0,2.0,2.0,111.0,0.0,3.0,,207.0,5,1,5.0,0,0.0,0.0,0.0
10578733,1200,635000,4471.83,4.0,3.0,3.0,142.0,0.0,3.0,,76.0,7,1,20.0,0,0.0,0.0,0.0
10511319,4430,99000,1767.86,3.0,2.0,1.0,56.0,0.0,2.0,,608.0,1,1,4.0,0,0.0,0.0,0.0
10557731,4820,99000,1053.19,3.0,4.0,2.0,94.0,0.0,1.0,,389.0,4,1,,0,0.0,0.0,0.0
10309324,4820,99000,1053.19,3.0,4.0,2.0,94.0,0.0,1.0,,387.0,4,1,32.0,0,0.0,0.0,0.0
10389243,4020,105000,2837.84,3.0,2.0,1.0,37.0,0.0,2.0,,287.0,5,0,0.0,0,0.0,0.0,0.0
10556350,2000,115000,7187.5,4.0,2.0,1.0,16.0,0.0,2.0,,92.0,7,0,0.0,0,0.0,0.0,0.0
10047588,8370,125000,2906.98,1.0,2.0,1.0,43.0,1.0,1.0,,320.0,4,1,3.0,0,0.0,0.0,0.0
10541676,4020,129000,2186.44,3.0,2.0,1.0,59.0,0.0,1.0,,153.0,6,0,0.0,0,0.0,0.0,0.0
10340154,1030,137500,4910.71,3.0,4.0,1.0,28.0,0.0,1.0,,527.0,2,1,2.0,0,0.0,0.0,0.0
10215361,1030,137500,4583.33,3.0,4.0,1.0,30.0,0.0,1.0,,527.0,2,0,0.0,0,0.0,0.0,0.0
10254720,4690,138000,1916.67,3.0,4.0,2.0,72.0,0.0,2.0,,439.0,3,1,2.0,0,0.0,0.0,0.0
10502591,2060,139000,4633.33,3.0,2.0,1.0,30.0,0.0,3.0,,145.0,6,1,6.0,0,0.0,0.0,0.0
10267295,4000,139000,2316.67,2.0,2.0,1.0,60.0,0.0,1.0,,226.0,5,0,0.0,0,0.0,0.0,0.0
10514879,2060,142500,4750.0,3.0,2.0,1.0,30.0,0.0,1.0,,146.0,6,1,6.0,0,0.0,0.0,0.0
10498892,1070,144720,2297.14,3.0,2.0,1.0,63.0,0.0,2.0,,736.0,1,0,0.0,0,0.0,0.0,0.0
10412455,1200,145000,4142.86,4.0,,1.0,35.0,0.0,2.0,,202.0,5,1,7.0,0,0.0,0.0,0.0
10149129,4000,149000,1405.66,3.0,,1.0,106.0,0.0,1.0,,180.0,6,0,0.0,0,0.0,0.0,0.0
10425382,4040,149500,1993.33,3.0,2.0,2.0,75.0,1.0,1.0,,207.0,5,1,12.0,0,0.0,0.0,0.0
10443210,4500,149500,1993.33,3.0,,2.0,75.0,0.0,1.0,,107.0,6,0,0.0,0,0.0,0.0,0.0
10448955,1030,155000,3690.48,3.0,2.0,1.0,42.0,0.0,0.0,,325.0,4,1,5.0,0,0.0,0.0,0.0
10421633,4000,155000,1581.63,3.0,2.0,2.0,98.0,0.0,2.0,,150.0,6,1,5.0,0,0.0,0.0,0.0
10358458,4610,155000,2719.3,3.0,3.0,1.0,57.0,0.0,1.0,,138.0,6,1,3.0,0,0.0,0.0,0.0
10514881,2060,157000,4906.25,3.0,2.0,1.0,32.0,1.0,3.0,,111.0,6,1,5.0,0,0.0,0.0,0.0
10549181,2610,159000,1962.96,3.0,4.0,2.0,81.0,0.0,1.0,,184.0,6,1,3.0,0,0.0,0.0,0.0
10520742,2850,159000,1939.02,3.0,2.0,2.0,82.0,0.0,1.0,,180.0,6,1,3.0,0,0.0,0.0,0.0
10560083,9600,159000,1892.86,3.0,2.0,2.0,84.0,0.0,1.0,,174.0,6,1,12.0,0,0.0,0.0,0.0
10372538,4520,159500,1993.75,3.0,4.0,2.0,80.0,0.0,1.0,,372.0,4,1,,0,0.0,0.0,0.0
10495511,6880,163000,2037.5,3.0,2.0,2.0,80.0,0.0,2.0,,219.0,5,1,23.0,0,0.0,0.0,0.0
10541677,4020,164000,2157.89,3.0,2.0,1.0,76.0,1.0,1.0,,241.0,5,0,0.0,0,0.0,0.0,0.0
10513206,2660,165000,1833.33,2.0,2.0,2.0,90.0,0.0,2.0,,223.0,5,1,5.0,0,0.0,0.0,0.0
10516713,1500,169000,2166.67,2.0,3.0,2.0,78.0,0.0,2.0,,347.0,4,1,2.0,0,0.0,0.0,0.0
10516712,1501,169000,2166.67,2.0,3.0,2.0,78.0,0.0,2.0,,347.0,4,1,2.0,0,0.0,0.0,0.0
10551033,4000,169000,2283.78,4.0,2.0,1.0,74.0,0.0,1.0,,306.0,4,0,0.0,0,0.0,0.0,0.0
10524758,4500,169000,2086.42,3.0,4.0,1.0,81.0,0.0,2.0,,264.0,5,1,10.0,1,,0.0,0.0
10477304,4680,169000,1420.17,1.0,3.0,4.0,119.0,0.0,0.0,,180.0,6,0,0.0,1,649.0,0.0,0.0
10506812,9600,169000,2283.78,3.0,2.0,2.0,74.0,0.0,1.0,,374.0,4,1,4.0,0,0.0,0.0,0.0
10511079,1060,170000,3469.39,1.0,2.0,1.0,49.0,0.0,1.0,,560.0,2,0,0.0,0,0.0,0.0,0.0
10560489,2870,172000,2324.32,3.0,2.0,1.0,74.0,0.0,1.0,,187.0,6,0,0.0,0,0.0,0.0,0.0
10521364,2100,174000,2289.47,3.0,2.0,2.0,76.0,0.0,1.0,,357.0,4,0,0.0,0,0.0,0.0,0.0
10521356,2140,174000,2289.47,3.0,2.0,2.0,76.0,0.0,1.0,,357.0,4,0,0.0,0,0.0,0.0,0.0
10223411,1400,175000,2272.73,3.0,,2.0,77.0,0.0,1.0,,190.0,6,1,3.0,0,0.0,0.0,0.0
10565758,1030,179000,2557.14,1.0,2.0,1.0,70.0,0.0,0.0,,568.0,2,0,0.0,0,0.0,0.0,0.0
10554904,1480,179000,2934.43,3.0,2.0,1.0,61.0,0.0,3.0,,273.0,5,1,4.0,0,0.0,0.0,0.0
10371243,9100,179900,3598.0,4.0,2.0,1.0,50.0,0.0,3.0,,113.0,6,1,4.0,0,0.0,0.0,0.0
10558971,1080,180000,4186.05,4.0,2.0,,43.0,0.0,3.0,,113.0,6,1,5.0,0,0.0,0.0,0.0
10445856,1400,180000,2400.0,2.0,2.0,2.0,75.0,0.0,2.0,,215.0,5,1,15.0,0,0.0,0.0,0.0
10376761,1000,185000,5000.0,3.0,2.0,1.0,37.0,1.0,1.0,,283.0,5,1,3.0,0,0.0,0.0,0.0
10356252,1020,185000,2846.15,2.0,,2.0,65.0,0.0,0.0,,188.0,6,0,0.0,0,0.0,0.0,0.0
9207633,1030,185000,3490.57,4.0,2.0,,53.0,0.0,3.0,,186.0,6,1,4.0,0,0.0,0.0,0.0
10506810,9600,185000,2500.0,3.0,2.0,1.0,74.0,0.0,1.0,,381.0,4,1,6.0,1,140.0,0.0,0.0
10528156,2830,185250,2231.93,2.0,2.0,2.0,83.0,0.0,2.0,,351.0,4,1,,0,0.0,0.0,0.0
10364973,1090,189000,2520.0,1.0,2.0,1.0,75.0,0.0,0.0,,209.0,5,1,3.0,0,0.0,0.0,0.0
10555817,4340,189000,3500.0,3.0,2.0,1.0,54.0,0.0,1.0,,114.0,6,0,0.0,0,0.0,0.0,0.0
10318080,4500,189000,2362.5,4.0,2.0,2.0,80.0,0.0,1.0,,181.0,6,1,,0,0.0,0.0,0.0
10511710,1070,190000,2567.57,2.0,,2.0,74.0,0.0,1.0,,166.0,6,1,,0,0.0,0.0,0.0
10472340,1083,195000,2826.09,2.0,,2.0,69.0,0.0,2.0,,177.0,6,1,,0,0.0,0.0,0.0
10567685,1170,195000,3823.53,3.0,2.0,1.0,51.0,0.0,2.0,,79.0,7,1,2.0,0,0.0,0.0,1.0
10496742,1410,195000,4148.94,2.0,2.0,1.0,47.0,0.0,0.0,,403.0,3,1,23.0,0,0.0,0.0,0.0
10347516,1630,195000,2600.0,2.0,,2.0,75.0,0.0,1.0,,183.0,6,1,14.0,0,0.0,0.0,0.0
10565300,2170,195000,2565.79,2.0,2.0,2.0,76.0,0.0,1.0,,167.0,6,1,2.0,0,0.0,0.0,0.0
10523250,4357,195000,1026.32,3.0,3.0,3.0,190.0,0.0,2.0,,380.0,4,0,0.0,0,0.0,0.0,0.0
10521342,9000,195000,3250.0,0.0,2.0,1.0,60.0,0.0,1.0,,143.0,6,0,0.0,0,0.0,0.0,0.0
10457869,1880,199000,2842.86,3.0,2.0,2.0,70.0,0.0,2.0,,107.0,6,1,,0,0.0,0.0,0.0
10564972,2140,199000,2094.74,3.0,2.0,2.0,95.0,0.0,1.0,,138.0,6,1,4.0,0,0.0,0.0,0.0
10528248,4500,199000,2072.92,3.0,2.0,2.0,96.0,0.0,2.0,,133.0,6,0,0.0,0,0.0,0.0,0.0
10522433,4680,199000,1950.98,4.0,3.0,2.0,102.0,0.0,1.0,,205.0,5,0,0.0,1,854.0,0.0,0.0
10441011,6043,199000,1990.0,4.0,,3.0,100.0,0.0,1.0,,352.0,4,1,25.0,0,0.0,0.0,0.0
10463098,2900,199500,2493.75,2.0,2.0,2.0,80.0,0.0,1.0,,189.0,6,1,4.0,1,,0.0,0.0
10556661,9200,199500,2293.1,3.0,3.0,1.0,87.0,0.0,1.0,,202.0,5,0,0.0,0,0.0,0.0,0.0
10347723,8370,206000,3491.53,3.0,2.0,2.0,59.0,1.0,2.0,,297.0,5,1,,0,0.0,0.0,0.0
10463827,1080,209000,2375.0,3.0,,3.0,88.0,0.0,3.0,,242.0,5,1,6.0,0,0.0,0.0,0.0
9437060,1090,209000,2271.74,3.0,2.0,2.0,92.0,0.0,2.0,,749.0,1,1,6.0,0,0.0,0.0,0.0
10230683,1020,210000,2210.53,3.0,2.0,2.0,95.0,0.0,1.0,,350.0,4,1,2.0,0,0.0,0.0,0.0
10164023,1140,210000,2763.16,4.0,2.0,2.0,76.0,0.0,0.0,,79.0,7,1,36.0,0,0.0,0.0,0.0
9861272,1140,210000,2441.86,1.0,2.0,1.0,86.0,0.0,2.0,,201.0,5,1,7.0,0,0.0,0.0,0.0
10533039,9000,210000,4772.73,3.0,2.0,1.0,44.0,0.0,1.0,,201.0,5,0,0.0,0,0.0,0.0,0.0
10484151,1300,215000,3071.43,3.0,4.0,2.0,70.0,0.0,2.0,,279.0,5,1,12.0,0,0.0,0.0,0.0
10302526,1800,215000,3467.74,3.0,2.0,1.0,62.0,0.0,3.0,,340.0,4,1,36.0,0,0.0,0.0,0.0
10540627,8370,215000,5512.82,3.0,4.0,,39.0,1.0,1.0,,276.0,5,0,0.0,0,0.0,0.0,0.0
10361108,8620,215000,4574.47,4.0,2.0,1.0,47.0,1.0,2.0,,86.0,7,1,3.0,0,0.0,0.0,0.0
10460803,8370,216000,3857.14,3.0,,1.0,56.0,0.0,1.0,,89.0,7,1,,0,0.0,0.0,0.0
9404012,1030,219000,2737.5,3.0,2.0,2.0,80.0,0.0,1.0,,626.0,1,1,4.0,0,0.0,0.0,0.0
10515417,1090,219000,2737.5,3.0,,2.0,80.0,0.0,1.0,,164.0,6,1,10.0,0,0.0,0.0,0.0
10557727,4680,219000,1972.97,3.0,2.0,3.0,111.0,0.0,1.0,,97.0,7,0,0.0,1,200.0,0.0,0.0
10454980,1140,220000,2444.44,3.0,2.0,2.0,90.0,0.0,1.0,,233.0,5,1,14.0,0,0.0,0.0,0.0
10558961,9520,220000,2750.0,2.0,2.0,1.0,80.0,0.0,1.0,,126.0,6,1,14.0,1,,0.0,0.0
10547657,4020,224000,1454.55,4.0,2.0,3.0,154.0,0.0,3.0,,210.0,5,0,0.0,0,0.0,0.0,0.0
10427447,1020,225000,2647.06,3.0,,2.0,85.0,0.0,3.0,,142.0,6,1,22.0,0,0.0,0.0,0.0
10550895,1090,225000,2647.06,2.0,2.0,2.0,85.0,0.0,1.0,,204.0,5,1,,0,0.0,0.0,0.0
10315004,1932,225000,3000.0,3.0,2.0,2.0,75.0,0.0,1.0,,195.0,6,1,18.0,0,0.0,0.0,0.0
10525715,2660,225000,2743.9,4.0,,2.0,82.0,0.0,1.0,,146.0,6,1,6.0,0,0.0,0.0,0.0
10537199,9280,225000,2250.0,3.0,,2.0,100.0,0.0,2.0,,585.0,2,0,0.0,1,280.0,0.0,0.0
10262031,6960,228000,786.21,1.0,4.0,4.0,290.0,0.0,0.0,,538.0,2,0,0.0,1,300.0,0.0,0.0
10558858,1200,230000,3026.32,3.0,2.0,1.0,76.0,0.0,2.0,,233.0,5,1,2.0,0,0.0,0.0,0.0
10409837,1200,230000,3593.75,2.0,,1.0,64.0,0.0,0.0,,185.0,6,1,4.0,0,0.0,0.0,0.0
10470378,1200,235000,4122.81,3.0,2.0,1.0,57.0,0.0,1.0,,427.0,3,1,10.0,0,0.0,0.0,0.0
10561833,8792,235000,2303.92,3.0,,2.0,102.0,0.0,3.0,,99.0,7,1,,0,0.0,0.0,0.0
10557389,9900,235000,3012.82,3.0,2.0,1.0,78.0,0.0,1.0,,124.0,6,0,0.0,0,0.0,0.0,0.0
10551562,1080,239000,2655.56,4.0,2.0,2.0,90.0,0.0,3.0,,246.0,5,1,3.0,0,0.0,0.0,0.0
10419257,1082,239000,2715.91,4.0,3.0,2.0,88.0,0.0,1.0,,177.0,6,1,8.0,0,0.0,0.0,0.0
10545781,6791,239000,1512.66,3.0,2.0,2.0,158.0,0.0,1.0,,390.0,4,0,0.0,0,0.0,0.0,0.0
10541142,9230,239000,2914.63,4.0,,2.0,82.0,0.0,3.0,,37.0,7,1,,0,0.0,0.0,0.0
10555676,4340,239500,1871.09,3.0,2.0,2.0,128.0,0.0,1.0,,144.0,6,1,5.0,0,0.0,0.0,0.0
10500409,2140,239900,2423.23,3.0,3.0,2.0,99.0,0.0,1.0,,152.0,6,1,5.0,0,0.0,0.0,0.0
10410375,1160,240000,4067.8,3.0,2.0,1.0,59.0,0.0,1.0,,272.0,5,1,3.0,0,0.0,0.0,0.0
10367809,1340,240000,2823.53,3.0,2.0,1.0,85.0,0.0,1.0,,332.0,4,0,0.0,0,0.0,0.0,0.0
10331101,4500,242500,3031.25,4.0,4.0,2.0,80.0,0.0,1.0,,88.0,7,1,9.0,1,,0.0,0.0
10320217,4500,242500,3031.25,4.0,4.0,2.0,80.0,0.0,1.0,,88.0,7,1,9.0,1,,0.0,0.0
10563238,1150,245000,5326.09,3.0,2.0,,46.0,0.0,1.0,,131.0,6,1,6.0,0,0.0,0.0,0.0
10429975,1200,245000,3062.5,3.0,,2.0,80.0,0.0,1.0,,201.0,5,1,15.0,0,0.0,0.0,0.0
10479805,1435,245000,3402.78,4.0,3.0,2.0,72.0,0.0,1.0,,278.0,5,1,7.0,0,0.0,0.0,0.0
10557387,9300,245000,4711.54,4.0,2.0,1.0,52.0,0.0,3.0,,102.0,6,1,10.0,0,0.0,0.0,0.0
10369488,1770,249000,2766.67,4.0,2.0,2.0,90.0,0.0,3.0,,346.0,4,1,18.0,0,0.0,0.0,0.0
10549180,2100,249000,3112.5,3.0,2.0,2.0,80.0,0.0,1.0,,147.0,6,0,0.0,0,0.0,0.0,0.0
10556882,2600,249000,2263.64,1.0,,3.0,110.0,0.0,2.0,,234.0,5,1,6.0,0,0.0,0.0,0.0
10568883,1000,255000,3187.5,2.0,4.0,2.0,80.0,1.0,1.0,,463.0,3,0,0.0,0,0.0,0.0,0.0
10075225,1000,255000,3187.5,2.0,4.0,2.0,80.0,1.0,1.0,,463.0,3,0,0.0,0,0.0,0.0,0.0
10180635,1140,255000,2656.25,4.0,2.0,2.0,96.0,0.0,3.0,,119.0,6,1,12.0,0,0.0,0.0,0.0
10467511,1190,255000,4112.9,4.0,2.0,1.0,62.0,0.0,3.0,,240.0,5,0,0.0,0,0.0,0.0,0.0
10503239,1200,255000,3187.5,2.0,2.0,2.0,80.0,0.0,1.0,,183.0,6,1,13.0,0,0.0,0.0,0.0
10485632,9200,255000,3035.71,3.0,2.0,2.0,84.0,0.0,2.0,,106.0,6,1,4.0,0,0.0,0.0,0.0
10238410,1210,259000,4625.0,4.0,1.0,1.0,56.0,1.0,2.0,,86.0,7,1,2.0,0,0.0,0.0,0.0
10441395,4020,259000,2590.0,3.0,,3.0,100.0,0.0,2.0,,205.0,5,1,2.0,0,0.0,0.0,0.0
10492508,4100,259000,2023.44,3.0,,3.0,128.0,0.0,1.0,,310.0,4,1,5.0,0,0.0,0.0,0.0
10243890,1030,260000,2795.7,2.0,2.0,2.0,93.0,0.0,2.0,,165.0,6,1,12.0,0,0.0,0.0,0.0
10431197,1083,260000,2385.32,2.0,2.0,2.0,109.0,0.0,1.0,,236.0,5,1,8.0,0,0.0,0.0,0.0
10492974,1200,260000,3291.14,3.0,2.0,2.0,79.0,0.0,1.0,,175.0,6,1,15.0,0,0.0,0.0,0.0
10524120,1700,260000,2476.19,3.0,2.0,2.0,105.0,0.0,3.0,,530.0,2,1,5.0,0,0.0,0.0,0.0
10527902,2060,264000,5280.0,3.0,4.0,1.0,50.0,0.0,2.0,,73.0,7,1,13.0,0,0.0,0.0,0.0
9628429,1030,265000,3581.08,4.0,2.0,1.0,74.0,0.0,3.0,,197.0,6,1,4.0,0,0.0,0.0,0.0
10568686,1080,265000,2500.0,3.0,4.0,2.0,106.0,0.0,1.0,,118.0,6,0,0.0,0,0.0,0.0,0.0
10495863,1080,265000,2500.0,3.0,4.0,2.0,106.0,0.0,1.0,,118.0,6,0,0.0,0,0.0,0.0,0.0
10243837,1140,265000,3011.36,3.0,3.0,2.0,88.0,0.0,3.0,,218.0,5,0,0.0,0,0.0,0.0,0.0
10412567,1170,265000,3533.33,2.0,,2.0,75.0,0.0,1.0,,129.0,6,1,12.0,0,0.0,0.0,0.0
10492587,2650,269000,2892.47,4.0,3.0,2.0,93.0,0.0,1.0,,200.0,5,1,6.0,0,0.0,1.0,0.0
10522171,3000,269000,4890.91,4.0,2.0,1.0,55.0,0.0,1.0,,193.0,6,1,3.0,0,0.0,0.0,0.0
10538050,2000,269350,3639.86,3.0,,2.0,74.0,0.0,1.0,,99.0,7,1,29.0,0,0.0,0.0,0.0
10554926,1700,270000,2571.43,3.0,2.0,2.0,105.0,0.0,3.0,,478.0,3,1,5.0,0,0.0,0.0,0.0
10524351,1700,270000,2571.43,3.0,2.0,2.0,105.0,0.0,3.0,,145.0,6,1,5.0,0,0.0,0.0,0.0
10524350,1700,270000,2571.43,3.0,2.0,2.0,105.0,0.0,3.0,,169.0,6,1,5.0,0,0.0,0.0,0.0
10328475,8380,272000,3022.22,3.0,,3.0,90.0,0.0,1.0,,75.0,7,1,1.0,0,0.0,0.0,0.0
10539327,9000,274000,3301.2,1.0,2.0,2.0,83.0,0.0,2.0,,169.0,6,1,15.0,1,150.0,0.0,0.0
10468050,1150,275000,3235.29,3.0,2.0,2.0,85.0,0.0,2.0,,812.0,1,0,0.0,0,0.0,0.0,0.0
